"","From Date","To Date","AT","BP","PM10","PM2.5","RH","SR","Temp","WD","WS","VWS","Benzene","Toluene","NH3","NO","NO2","NOx","Ozone","SO2","CO"
"1732","19-10-2018 00:45","19-10-2018 01:00","21.5","986.4","350.0","57.0","78.6","1.0","None","129.9","0.2","None","23.2","224.0","46.0","106.8","106.9","144.1","None","18.5","1.4"
"1733","19-10-2018 01:00","19-10-2018 01:15","21.5","986.4","350.0","57.0","77.0","0.9","None","149.3","0.4","None","21.3","196.6","44.0","95.9","103.7","133.6","None","18.1","1.1"
"1734","19-10-2018 01:15","19-10-2018 01:30","21.3","986.4","350.0","57.0","74.7","0.8","None","155.2","0.3","None","19.9","179.5","43.4","74.7","99.9","114.2","None","17.6","0.9"
"1735","19-10-2018 01:30","19-10-2018 01:45","21.2","986.5","None","41.0","72.0","1.1","None","72.6","0.2","None","18.9","169.2","35.2","53.5","96.7","95.0","2.9","17.0","0.6"
"1736","19-10-2018 01:45","19-10-2018 02:00","21.2","986.3","255.0","41.0","68.2","0.8","None","172.5","0.3","None","16.6","145.0","None","None","None","None","3.6","None","None"
"1737","19-10-2018 02:00","19-10-2018 02:15","21.5","986.3","255.0","41.0","61.7","0.7","None","164.4","0.5","None","14.4","125.2","None","None","None","None","3.2","None","None"
"1738","19-10-2018 02:15","19-10-2018 02:30","21.9","986.3","255.0","41.0","57.6","0.6","None","184.1","0.6","None","12.5","99.5","None","None","None","None","3.2","None","None"
"1739","19-10-2018 02:30","19-10-2018 02:45","22.0","986.3","None","41.0","55.7","0.6","None","181.0","0.6","None","16.0","83.5","26.0","5.6","73.2","43.5","4.1","16.8","None"
"1740","19-10-2018 02:45","19-10-2018 03:00","21.7","986.4","224.0","40.0","57.2","0.7","None","164.7","0.6","None","12.8","61.7","26.4","1.0","65.3","35.6","5.2","18.1","None"
"1741","19-10-2018 03:00","19-10-2018 03:15","21.5","986.5","224.0","40.0","59.9","0.7","None","173.3","0.6","None","9.6","55.3","27.4","0.7","55.8","30.3","8.3","17.2","None"
"1742","19-10-2018 03:15","19-10-2018 03:30","21.5","986.4","224.0","40.0","60.7","0.6","None","186.6","1.0","None","14.3","60.7","28.9","1.5","50.2","28.0","10.2","16.1","None"
"1743","19-10-2018 03:30","19-10-2018 03:45","21.5","986.4","None","41.0","62.8","0.6","None","184.1","0.6","None","17.1","56.9","29.5","2.1","51.8","29.2","10.5","None","None"
"1744","19-10-2018 03:45","19-10-2018 04:00","21.3","986.4","254.0","41.0","63.8","0.6","None","182.1","0.8","None","13.5","47.3","28.9","1.5","53.0","29.5","10.3","15.1","None"
"1745","19-10-2018 04:00","19-10-2018 04:15","21.4","986.4","254.0","41.0","64.1","0.6","None","183.2","0.7","None","12.8","44.6","29.7","None","46.0","24.4","13.1","13.5","None"
"1746","19-10-2018 04:15","19-10-2018 04:30","21.1","986.5","254.0","41.0","66.6","0.8","None","166.7","0.5","None","11.7","40.4","30.5","0.3","46.9","25.2","13.7","13.1","None"
"1747","19-10-2018 04:30","19-10-2018 04:45","20.5","986.6","None","41.0","70.2","0.7","None","170.2","0.6","None","8.4","34.8","31.2","1.0","46.6","25.6","12.0","13.1","None"
"1748","19-10-2018 04:45","19-10-2018 05:00","20.4","986.6","237.0","48.0","70.4","0.8","None","177.8","0.5","None","6.6","30.1","31.2","None","55.1","29.0","8.0","12.4","0.3"
"1749","19-10-2018 05:00","19-10-2018 05:15","20.1","986.9","237.0","48.0","73.2","0.8","None","165.2","0.3","None","6.1","28.5","32.3","1.1","56.1","30.6","5.9","11.8","0.3"
"1750","19-10-2018 05:15","19-10-2018 05:30","19.7","987.1","237.0","48.0","76.5","1.0","None","133.7","0.2","None","10.8","40.1","32.8","3.9","55.5","32.7","4.9","11.4","0.3"
"1751","19-10-2018 05:30","19-10-2018 05:45","19.9","987.1","None","42.0","75.1","0.6","None","181.0","0.8","None","12.0","45.2","33.1","9.4","57.9","38.6","4.2","11.7","0.3"
"1752","19-10-2018 05:45","19-10-2018 06:00","19.9","987.4","232.0","42.0","74.8","1.1","None","168.4","0.4","None","12.5","46.7","33.1","9.8","58.5","39.1","4.6","12.2","0.3"
"1753","19-10-2018 06:00","19-10-2018 06:15","19.5","987.6","232.0","42.0","78.7","3.2","None","155.2","0.4","None","8.1","40.6","33.6","12.1","58.6","41.1","3.9","12.1","0.3"
"1754","19-10-2018 06:15","19-10-2018 06:30","19.5","987.7","232.0","42.0","79.0","10.5","None","165.6","0.4","None","5.9","36.9","34.2","23.4","61.7","51.9","4.0","12.7","0.4"
"1755","19-10-2018 06:30","19-10-2018 06:45","19.8","988.0","None","40.0","78.7","23.1","None","25.5","0.5","None","6.0","39.9","35.1","31.7","56.6","56.0","4.4","13.3","0.4"
"1756","19-10-2018 06:45","19-10-2018 07:00","20.2","988.2","238.0","40.0","77.6","37.7","None","81.7","0.3","None","6.2","42.6","36.0","61.8","70.2","87.7","4.0","14.1","0.5"
"1757","19-10-2018 07:00","19-10-2018 07:15","20.8","988.5","238.0","40.0","75.4","53.9","None","53.8","0.3","None","6.2","40.5","36.9","39.0","65.6","66.7","4.6","16.0","0.4"
"1758","19-10-2018 07:15","19-10-2018 07:30","21.4","988.8","238.0","40.0","76.1","70.7","None","57.3","0.3","None","7.4","48.2","36.6","44.5","68.0","72.4","4.7","16.2","0.6"
"1759","19-10-2018 07:30","19-10-2018 07:45","22.6","988.8","None","40.0","73.0","92.8","None","79.2","0.2","None","6.8","39.6","38.8","55.6","83.2","89.3","5.7","17.5","0.7"
"1760","19-10-2018 07:45","19-10-2018 08:00","22.9","989.1","301.0","47.0","72.4","136.6","None","17.1","0.3","None","7.5","47.1","49.7","28.6","74.5","62.7","6.3","21.6","0.7"
"1761","19-10-2018 08:00","19-10-2018 08:15","23.5","989.3","301.0","47.0","68.7","159.7","None","26.4","0.6","None","8.4","57.2","48.1","29.8","82.8","68.3","7.7","26.8","0.8"
"1762","19-10-2018 08:15","19-10-2018 08:30","23.7","989.5","301.0","47.0","68.2","190.0","None","39.8","1.2","None","8.2","44.8","48.4","14.0","82.0","54.9","12.7","28.9","0.9"
"1763","19-10-2018 08:30","19-10-2018 08:45","24.0","989.6","None","47.0","67.2","223.9","None","25.5","1.1","None","10.3","54.9","51.9","7.0","71.6","43.6","22.6","27.9","None"
"1764","19-10-2018 08:45","19-10-2018 09:00","24.5","989.6","411.0","53.0","65.5","261.5","None","26.4","1.3","None","13.1","69.9","49.8","7.5","67.7","42.0","31.5","26.4","1.0"
"1765","19-10-2018 09:00","19-10-2018 09:15","25.2","989.7","411.0","53.0","62.9","295.8","None","24.4","1.3","None","10.8","73.7","48.5","5.2","76.0","44.6","38.8","26.6","1.1"
"1766","19-10-2018 09:15","19-10-2018 09:30","26.2","989.8","411.0","53.0","59.2","240.5","None","19.6","0.9","None","9.0","72.7","49.1","4.7","78.6","45.7","52.2","26.0","1.1"
"1767","19-10-2018 09:30","19-10-2018 09:45","26.5","989.7","None","53.0","58.3","239.5","None","26.5","1.5","None","9.4","75.4","49.8","5.3","83.0","48.5","63.3","None","1.2"
"1768","19-10-2018 09:45","19-10-2018 10:00","27.1","989.7","445.0","55.0","57.0","372.1","None","21.2","1.7","None","10.4","89.4","50.0","4.7","85.2","49.1","72.4","26.9","1.1"
"1769","19-10-2018 10:00","19-10-2018 10:15","27.7","989.6","445.0","55.0","55.6","395.5","None","22.0","1.5","None","11.3","92.3","50.2","3.6","80.1","45.5","89.6","27.6","1.1"
"1770","19-10-2018 10:15","19-10-2018 10:30","28.3","989.4","445.0","55.0","54.9","386.4","None","37.3","1.6","None","11.0","82.6","50.3","4.9","70.7","41.4","101.4","29.6","1.1"
"1771","19-10-2018 10:30","19-10-2018 10:45","29.0","989.3","None","55.0","52.3","274.3","None","37.8","1.3","None","11.2","70.1","50.2","3.3","67.5","38.5","124.5","29.7","1.0"
"1772","19-10-2018 10:45","19-10-2018 11:00","29.4","989.1","421.0","48.0","50.9","290.9","None","38.7","1.3","None","10.9","69.7","48.8","1.2","60.0","32.8","142.2","30.3","1.0"
"1773","19-10-2018 11:00","19-10-2018 11:15","30.7","989.0","421.0","48.0","47.2","186.8","None","51.5","0.3","None","10.8","66.5","49.2","1.8","53.3","29.8","152.3","29.6","1.0"
"1774","19-10-2018 11:15","19-10-2018 11:30","30.4","989.2","421.0","48.0","45.0","197.0","None","27.3","1.2","None","10.2","62.1","48.9","1.3","43.1","24.0","172.7","29.6","0.7"
"1775","19-10-2018 11:30","19-10-2018 11:45","31.9","988.9","None","48.0","42.0","333.5","None","161.1","0.7","None","10.9","62.2","47.4","1.5","42.0","23.6","178.6","28.3","0.8"
"1776","19-10-2018 11:45","19-10-2018 12:00","32.3","988.7","387.0","58.0","39.0","412.3","None","163.3","0.5","None","9.5","45.8","43.5","1.5","39.8","22.4","197.4","27.3","0.7"
"1777","19-10-2018 12:00","19-10-2018 12:15","31.9","986.2","387.0","58.0","36.9","438.8","None","129.2","0.5","None","9.8","52.9","43.2","0.6","39.8","21.7","None","30.4","0.7"
"1778","19-10-2018 12:15","19-10-2018 12:30","33.1","988.4","387.0","58.0","34.9","436.1","None","160.2","0.3","None","8.9","48.8","43.5","0.8","36.8","20.2","None","31.1","0.6"
"1779","19-10-2018 12:30","19-10-2018 12:45","33.3","988.1","None","58.0","35.3","443.9","None","153.4","0.8","None","9.0","51.0","41.7","None","31.3","16.2","199.8","27.2","None"
"1780","19-10-2018 12:45","19-10-2018 13:00","33.6","987.8","316.0","57.0","33.0","447.4","None","92.3","0.1","None","8.3","49.5","40.1","0.5","31.0","16.9","None","28.2","0.4"
"1781","19-10-2018 13:00","19-10-2018 13:15","33.4","985.5","316.0","57.0","34.6","390.1","None","140.0","0.3","None","6.6","40.5","39.6","1.1","41.2","22.7","185.2","29.5","0.4"
"1782","19-10-2018 13:15","19-10-2018 13:30","34.0","987.4","316.0","57.0","33.4","366.1","None","6.4","0.2","None","6.1","37.6","40.4","0.7","56.9","30.6","None","31.0","0.6"
"1783","19-10-2018 13:30","19-10-2018 13:45","33.6","987.2","None","53.0","34.2","349.4","None","60.1","0.3","None","6.2","43.8","40.7","0.6","46.6","25.2","None","27.7","0.5"
"1784","19-10-2018 13:45","19-10-2018 14:00","34.1","987.0","312.0","53.0","34.2","354.1","None","171.6","0.5","None","9.5","47.0","39.6","1.3","43.4","24.1","None","27.2","0.5"
"1785","19-10-2018 14:00","19-10-2018 14:15","33.6","986.9","312.0","53.0","35.0","308.7","None","175.5","0.8","None","6.5","40.1","39.5","None","41.7","21.2","None","27.3","0.4"
"1786","19-10-2018 14:15","19-10-2018 14:30","33.6","986.7","312.0","53.0","35.4","302.5","None","176.8","0.8","None","6.5","48.8","40.0","0.6","44.5","24.1","None","25.0","0.5"
"1787","19-10-2018 14:30","19-10-2018 14:45","33.2","986.6","None","45.0","34.6","257.9","None","188.9","0.6","None","5.7","38.0","39.5","None","43.5","23.0","186.4","23.1","0.4"
"1788","19-10-2018 14:45","19-10-2018 15:00","33.1","986.5","256.0","45.0","36.0","212.3","None","213.0","0.2","None","5.8","45.5","38.4","None","40.5","20.8","189.2","22.0","0.4"
"1789","19-10-2018 15:00","19-10-2018 15:15","32.7","986.5","256.0","45.0","38.8","195.1","None","170.4","0.4","None","5.4","41.5","38.7","None","49.1","24.8","168.6","21.5","0.4"
"1790","19-10-2018 15:15","19-10-2018 15:30","32.1","986.5","256.0","45.0","35.5","169.1","None","160.3","0.5","None","5.4","32.1","39.1","None","52.1","27.2","149.1","22.2","0.3"
"1791","19-10-2018 15:30","19-10-2018 15:45","32.0","986.5","None","48.0","35.9","135.7","None","209.4","0.2","None","6.8","36.0","38.3","None","60.1","31.3","128.1","None","0.3"
"1792","19-10-2018 15:45","19-10-2018 16:00","31.4","986.5","277.0","48.0","39.1","119.6","None","142.6","0.3","None","4.4","34.9","38.6","1.8","70.7","39.0","115.5","26.1","0.4"
"1793","19-10-2018 16:00","19-10-2018 16:15","30.8","986.5","277.0","48.0","42.8","97.3","None","178.8","0.5","None","4.9","31.5","38.6","0.7","89.4","48.1","94.7","28.5","0.4"
"1794","19-10-2018 16:15","19-10-2018 16:30","30.7","986.6","277.0","48.0","44.1","64.8","None","201.4","0.3","None","5.3","36.2","38.6","0.7","86.2","46.3","92.9","28.7","0.4"
"1795","19-10-2018 16:30","19-10-2018 16:45","30.4","986.8","None","40.0","47.1","45.2","None","191.8","0.2","None","5.8","37.5","38.9","0.9","64.4","35.1","97.6","27.6","None"
"1796","19-10-2018 16:45","19-10-2018 17:00","29.9","987.0","226.0","40.0","44.5","31.7","None","210.7","0.2","None","5.6","35.3","38.1","2.5","55.9","31.7","101.4","27.5","0.5"
"1797","19-10-2018 17:00","19-10-2018 17:15","28.8","987.2","226.0","40.0","48.7","18.1","None","159.7","0.2","None","5.2","33.8","38.2","None","65.2","34.4","84.9","26.3","0.6"
"1798","19-10-2018 17:15","19-10-2018 17:30","27.9","987.3","226.0","40.0","51.3","7.7","None","107.1","0.2","None","4.8","33.6","38.7","None","70.7","36.1","75.4","25.4","0.8"
"1799","19-10-2018 17:30","19-10-2018 17:45","26.7","987.4","None","40.0","56.3","2.5","None","111.3","0.2","None","5.8","41.4","38.9","None","77.8","40.7","63.7","25.5","0.8"
"1800","19-10-2018 17:45","19-10-2018 18:00","25.7","987.6","248.0","41.0","62.1","1.5","None","61.8","0.3","None","6.1","40.8","37.9","None","75.9","40.1","52.0","24.3","0.7"
"1801","19-10-2018 18:00","19-10-2018 18:15","25.1","987.5","248.0","41.0","65.0","0.7","None","162.9","0.2","None","6.0","39.4","38.4","1.4","95.2","51.7","34.4","22.7","0.9"
"1802","19-10-2018 18:15","19-10-2018 18:30","24.6","987.7","248.0","41.0","68.5","1.0","None","130.0","0.3","None","6.3","41.1","39.6","None","109.6","57.4","21.6","21.8","1.1"
"1803","19-10-2018 18:30","19-10-2018 18:45","24.4","987.9","None","41.0","70.5","1.0","None","133.9","0.2","None","7.5","50.3","41.5","1.7","129.8","70.5","12.5","21.9","1.4"
"1804","19-10-2018 18:45","19-10-2018 19:00","24.4","988.0","280.0","42.0","71.1","0.9","None","143.0","0.3","None","8.8","62.7","41.8","0.2","115.6","61.7","20.5","22.2","1.4"
"1805","19-10-2018 19:00","19-10-2018 19:15","24.5","988.2","280.0","42.0","70.5","0.9","None","174.5","0.1","None","9.6","68.8","43.4","None","106.7","55.6","31.3","24.1","1.4"
"1806","19-10-2018 19:15","19-10-2018 19:30","25.0","988.4","280.0","42.0","64.7","1.1","None","65.9","0.3","None","9.7","72.4","45.4","1.1","111.9","60.4","31.8","25.5","1.5"
"1807","19-10-2018 19:30","19-10-2018 19:45","26.5","988.5","None","66.0","57.2","1.1","None","0.7","0.4","None","10.3","75.7","46.4","None","90.0","47.1","58.3","27.4","1.3"
"1808","19-10-2018 19:45","19-10-2018 20:00","25.8","988.7","403.0","66.0","60.9","1.3","None","29.8","0.2","None","11.2","66.4","44.2","None","91.2","48.3","47.4","27.1","1.5"
"1809","19-10-2018 20:00","19-10-2018 20:15","24.3","988.9","403.0","66.0","69.2","1.2","None","41.4","0.3","None","12.5","44.7","43.3","1.9","93.4","51.2","29.5","26.0","1.6"
"1810","19-10-2018 20:15","19-10-2018 20:30","23.6","989.0","403.0","66.0","73.0","1.5","None","49.2","0.4","None","15.9","50.4","44.4","1.7","103.6","56.4","19.5","25.2","1.7"
"1811","19-10-2018 20:30","19-10-2018 20:45","23.3","989.1","None","85.0","74.0","1.3","None","58.0","0.3","None","16.0","59.0","44.9","4.3","128.4","71.9","7.0","24.8","None"
"1812","19-10-2018 20:45","19-10-2018 21:00","23.1","989.2","451.0","85.0","74.8","1.3","None","63.9","0.3","None","13.7","68.7","44.6","4.4","124.8","69.9","5.2","24.0","1.8"
"1813","19-10-2018 21:00","19-10-2018 21:15","23.1","989.4","451.0","85.0","74.4","1.4","None","35.6","0.5","None","12.4","76.6","46.0","12.4","123.9","76.0","5.4","22.7","1.8"
"1814","19-10-2018 21:15","19-10-2018 21:30","23.8","989.3","451.0","85.0","70.2","1.3","None","43.1","0.4","None","11.8","81.1","46.7","10.4","106.2","65.0","11.0","None","1.6"
"1815","19-10-2018 21:30","19-10-2018 21:45","23.9","989.3","None","78.0","67.2","1.2","None","55.7","0.2","None","11.6","74.0","49.6","0.4","96.1","51.5","15.0","None","1.5"
"1816","19-10-2018 21:45","19-10-2018 22:00","23.6","989.5","429.0","78.0","68.7","1.3","None","48.4","0.4","None","10.1","56.9","46.4","0.8","98.0","52.8","13.7","24.2","1.4"
"1817","19-10-2018 22:00","19-10-2018 22:15","24.3","989.5","429.0","78.0","64.1","1.3","None","24.2","0.4","None","9.4","58.6","45.5","1.7","93.6","51.3","16.1","24.5","1.4"
"1818","19-10-2018 22:15","19-10-2018 22:30","24.5","989.5","429.0","78.0","63.5","1.2","None","8.1","0.4","None","9.2","65.2","45.2","2.2","81.1","45.0","20.6","24.5","1.4"
"1819","19-10-2018 22:30","19-10-2018 22:45","24.4","989.6","None","75.0","63.7","1.2","None","31.5","0.3","None","9.0","64.4","45.1","0.8","73.8","39.9","24.6","24.4","1.3"
"1820","19-10-2018 22:45","19-10-2018 23:00","23.5","989.8","406.0","75.0","66.9","1.3","None","43.1","0.4","None","8.7","59.3","44.4","1.6","73.9","40.6","22.6","None","1.2"
"1821","19-10-2018 23:00","19-10-2018 23:15","24.3","989.7","406.0","75.0","60.9","1.1","None","3.0","0.3","None","8.4","54.8","44.7","3.2","67.4","38.9","25.2","24.2","1.1"
"1822","19-10-2018 23:15","19-10-2018 23:30","23.9","989.7","406.0","75.0","61.9","1.2","None","39.2","0.2","None","8.0","49.6","44.6","3.2","68.0","38.4","23.3","26.3","1.0"
"1823","19-10-2018 23:30","19-10-2018 23:45","23.2","989.7","None","69.0","64.3","1.3","None","33.0","0.4","None","7.4","41.5","41.6","14.0","83.7","55.8","8.1","27.1","1.0"
"1824","19-10-2018 23:45","20-10-2018 00:00","23.3","989.7","383.0","69.0","62.0","1.2","None","11.7","0.3","None","7.2","37.6","45.6","5.2","72.6","43.0","13.1","26.4","1.0"
"1825","20-10-2018 00:00","20-10-2018 00:15","23.3","989.7","383.0","69.0","61.7","1.3","None","32.5","0.3","None","7.0","40.1","46.3","1.0","64.5","35.1","16.9","26.1","1.0"
"1826","20-10-2018 00:15","20-10-2018 00:30","22.4","989.8","383.0","69.0","67.0","1.4","None","35.8","0.4","None","6.9","44.2","45.5","1.7","68.2","37.8","12.3","25.3","1.0"
"1827","20-10-2018 00:30","20-10-2018 00:45","22.5","989.8","None","69.0","64.6","1.3","None","34.2","0.4","None","6.9","50.8","45.6","0.6","61.1","33.0","12.8","24.2","None"
"1828","20-10-2018 00:45","20-10-2018 01:00","22.3","989.6","371.0","74.0","63.9","1.1","None","91.3","0.2","None","7.2","61.7","45.5","None","59.6","31.7","None","None","1.0"
"1829","20-10-2018 01:00","20-10-2018 01:15","22.6","989.6","371.0","74.0","62.1","1.2","None","359.4","0.3","None","7.6","71.9","45.3","None","56.7","29.5","None","23.0","1.0"
"1830","20-10-2018 01:15","20-10-2018 01:30","23.3","989.6","371.0","74.0","56.5","1.3","None","26.1","0.4","None","7.8","83.9","45.0","0.1","58.3","31.0","None","22.8","0.9"
"1831","20-10-2018 01:30","20-10-2018 01:45","22.8","989.6","371.0","74.0","59.2","1.0","None","16.8","0.1","None","7.7","78.9","44.1","1.2","51.3","28.3","None","22.2","0.9"
"1832","20-10-2018 01:45","20-10-2018 02:00","22.3","989.5","394.0","69.0","61.1","1.0","None","5.4","0.1","None","7.2","53.2","None","None","None","None","12.4","None","None"
"1833","20-10-2018 02:00","20-10-2018 02:15","22.3","989.5","394.0","69.0","61.2","1.1","None","75.3","0.2","None","6.8","42.4","None","None","None","None","17.7","None","None"
"1834","20-10-2018 02:15","20-10-2018 02:30","21.2","989.4","394.0","69.0","65.8","1.1","None","99.2","0.3","None","6.4","34.3","None","None","None","None","18.0","None","None"
"1835","20-10-2018 02:30","20-10-2018 02:45","20.6","989.4","394.0","69.0","68.6","1.2","None","99.8","0.2","None","6.0","31.6","37.2","1.2","56.3","31.0","14.1","21.2","0.8"
"1836","20-10-2018 02:45","20-10-2018 03:00","20.5","989.4","343.0","64.0","68.5","1.1","None","70.3","0.2","None","5.9","32.4","37.7","0.3","64.3","34.5","8.6","19.9","0.8"
"1837","20-10-2018 03:00","20-10-2018 03:15","20.4","989.3","343.0","64.0","68.6","1.1","None","122.0","0.3","None","5.9","34.1","38.4","2.2","61.8","34.7","9.6","18.6","0.8"
"1838","20-10-2018 03:15","20-10-2018 03:30","20.3","989.2","343.0","64.0","69.9","1.0","None","144.5","0.3","None","6.0","35.4","38.8","2.0","61.7","34.4","9.4","18.1","0.8"
"1839","20-10-2018 03:30","20-10-2018 03:45","20.3","989.2","343.0","64.0","70.0","1.0","None","126.0","0.2","None","6.1","33.9","38.9","1.3","60.1","33.0","7.7","None","0.7"
"1840","20-10-2018 03:45","20-10-2018 04:00","20.2","989.3","321.0","68.0","70.5","1.2","None","112.6","0.2","None","6.1","33.2","38.4","1.8","60.6","33.6","8.8","18.0","0.7"
"1841","20-10-2018 04:00","20-10-2018 04:15","19.9","989.4","321.0","68.0","70.8","1.5","None","43.6","0.4","None","6.1","33.6","38.2","6.1","70.4","42.3","4.8","17.6","0.7"
"1842","20-10-2018 04:15","20-10-2018 04:30","19.5","989.4","321.0","68.0","73.1","1.1","None","135.4","0.2","None","6.2","33.6","38.5","3.2","67.1","38.3","4.4","17.4","0.7"
